"Year";"Forest zone";"Canton";"Type of owner";"Forest owners number";"Total forest area";"Productive forest area"
"1975";"Jura";"Valais / Wallis";">>Other public forest";0;0;0
"1975";"Jura";"Neuchâtel";"Type of owners - total";3078;28394;26201
"1975";"Jura";"Neuchâtel";"Private forest";3012;11332;11332
"1975";"Jura";"Neuchâtel";"Public forest";66;17062;14869
"1975";"Jura";"Neuchâtel";">>Federal forest";1;150;64
"1975";"Jura";"Neuchâtel";">>Cantonal forest";1;2756;2490
"1975";"Jura";"Neuchâtel";">>Municipality forest";60;13818;11977
"1975";"Jura";"Neuchâtel";">>Bourgeois forest";0;0;0
"1975";"Jura";"Neuchâtel";">>Other public forest";4;338;338
"1975";"Jura";"Genève";"Type of owners - total";0;0;0
"1975";"Jura";"Genève";"Private forest";0;0;0
"1975";"Jura";"Genève";"Public forest";0;0;0
"1975";"Jura";"Genève";">>Federal forest";0;0;0
"1975";"Jura";"Genève";">>Cantonal forest";0;0;0
"1975";"Jura";"Genève";">>Municipality forest";0;0;0
"1975";"Jura";"Genève";">>Bourgeois forest";0;0;0
"1975";"Jura";"Genève";">>Other public forest";0;0;0
"1975";"Jura";"Jura";"Type of owners - total";0;0;0
"1975";"Jura";"Jura";"Private forest";0;0;0
"1975";"Jura";"Jura";"Public forest";0;0;0
"1975";"Jura";"Jura";">>Federal forest";0;0;0
"1975";"Jura";"Jura";">>Cantonal forest";0;0;0
"1975";"Jura";"Jura";">>Municipality forest";0;0;0
"1975";"Jura";"Jura";">>Bourgeois forest";0;0;0
"1975";"Jura";"Jura";">>Other public forest";0;0;0
"1975";"Central Plain";"Switzerland";"Type of owners - total";101629;237422;231057
"1975";"Central Plain";"Switzerland";"Private forest";99999;94822;94822
"1975";"Central Plain";"Switzerland";"Public forest";1630;142600;136235
"1975";"Central Plain";"Switzerland";">>Federal forest";1;2647;1896
"1975";"Central Plain";"Switzerland";">>Cantonal forest";11;18870;17852
"1975";"Central Plain";"Switzerland";">>Municipality forest";692;43496;41049
"1975";"Central Plain";"Switzerland";">>Bourgeois forest";561;63907;62130
"1975";"Central Plain";"Switzerland";">>Other public forest";365;13680;13308
"1975";"Central Plain";"Zürich";"Type of owners - total";16643;45769;45265
"1975";"Central Plain";"Zürich";"Private forest";16398;21468;21468
"1975";"Central Plain";"Zürich";"Public forest";245;24301;23797
"1975";"Central Plain";"Zürich";">>Federal forest";1;477;461
"1975";"Central Plain";"Zürich";">>Cantonal forest";1;2997;2934
"1975";"Central Plain";"Zürich";">>Municipality forest";143;15542;15178
"1975";"Central Plain";"Zürich";">>Bourgeois forest";4;65;65
"1975";"Central Plain";"Zürich";">>Other public forest";96;5220;5159
"1975";"Central Plain";"Bern / Berne";"Type of owners - total";12047;48713;47698
"1975";"Central Plain";"Bern / Berne";"Private forest";11779;20021;20021
"1975";"Central Plain";"Bern / Berne";"Public forest";268;28692;27677
"1975";"Central Plain";"Bern / Berne";">>Federal forest";0;0;0
"1975";"Central Plain";"Bern / Berne";">>Cantonal forest";1;6407;6121
"1975";"Central Plain";"Bern / Berne";">>Municipality forest";83;1765;1699
"1975";"Central Plain";"Bern / Berne";">>Bourgeois forest";160;19667;19072
"1975";"Central Plain";"Bern / Berne";">>Other public forest";24;853;785
"1975";"Central Plain";"Luzern";"Type of owners - total";7646;16526;16145
"1975";"Central Plain";"Luzern";"Private forest";7463;10255;10255
"1975";"Central Plain";"Luzern";"Public forest";183;6271;5890
"1975";"Central Plain";"Luzern";">>Federal forest";1;54;54
"1975";"Central Plain";"Luzern";">>Cantonal forest";1;1027;890
"1975";"Central Plain";"Luzern";">>Municipality forest";24;581;536
"1975";"Central Plain";"Luzern";">>Bourgeois forest";43;400;400
"1975";"Central Plain";"Luzern";">>Other public forest";114;4209;4010
"1975";"Central Plain";"Uri";"Type of owners - total";0;0;0
"1975";"Central Plain";"Uri";"Private forest";0;0;0
"1975";"Central Plain";"Uri";"Public forest";0;0;0
"1975";"Central Plain";"Uri";">>Federal forest";0;0;0
"1975";"Central Plain";"Uri";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Uri";">>Municipality forest";0;0;0
"1975";"Central Plain";"Uri";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Uri";">>Other public forest";0;0;0
"1975";"Central Plain";"Schwyz";"Type of owners - total";0;0;0
"1975";"Central Plain";"Schwyz";"Private forest";0;0;0
"1975";"Central Plain";"Schwyz";"Public forest";0;0;0
"1975";"Central Plain";"Schwyz";">>Federal forest";0;0;0
"1975";"Central Plain";"Schwyz";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Schwyz";">>Municipality forest";0;0;0
"1975";"Central Plain";"Schwyz";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Schwyz";">>Other public forest";0;0;0
"1975";"Central Plain";"Obwalden";"Type of owners - total";0;0;0
"1975";"Central Plain";"Obwalden";"Private forest";0;0;0
"1975";"Central Plain";"Obwalden";"Public forest";0;0;0
"1975";"Central Plain";"Obwalden";">>Federal forest";0;0;0
"1975";"Central Plain";"Obwalden";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Obwalden";">>Municipality forest";0;0;0
"1975";"Central Plain";"Obwalden";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Obwalden";">>Other public forest";0;0;0
"1975";"Central Plain";"Nidwalden";"Type of owners - total";0;0;0
"1975";"Central Plain";"Nidwalden";"Private forest";0;0;0
"1975";"Central Plain";"Nidwalden";"Public forest";0;0;0
"1975";"Central Plain";"Nidwalden";">>Federal forest";0;0;0
"1975";"Central Plain";"Nidwalden";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Nidwalden";">>Municipality forest";0;0;0
"1975";"Central Plain";"Nidwalden";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Nidwalden";">>Other public forest";0;0;0
"1975";"Central Plain";"Glarus";"Type of owners - total";0;0;0
"1975";"Central Plain";"Glarus";"Private forest";0;0;0
"1975";"Central Plain";"Glarus";"Public forest";0;0;0
"1975";"Central Plain";"Glarus";">>Federal forest";0;0;0
"1975";"Central Plain";"Glarus";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Glarus";">>Municipality forest";0;0;0
"1975";"Central Plain";"Glarus";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Glarus";">>Other public forest";0;0;0
"1975";"Central Plain";"Zug";"Type of owners - total";357;1197;1196
"1975";"Central Plain";"Zug";"Private forest";346;612;612
"1975";"Central Plain";"Zug";"Public forest";11;585;584
"1975";"Central Plain";"Zug";">>Federal forest";0;0;0
"1975";"Central Plain";"Zug";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Zug";">>Municipality forest";2;7;7
"1975";"Central Plain";"Zug";">>Bourgeois forest";2;5;5
"1975";"Central Plain";"Zug";">>Other public forest";7;573;572
"1975";"Central Plain";"Fribourg / Freiburg";"Type of owners - total";26628;16688;16463
"1975";"Central Plain";"Fribourg / Freiburg";"Private forest";26439;8882;8882
"1975";"Central Plain";"Fribourg / Freiburg";"Public forest";189;7806;7581
"1975";"Central Plain";"Fribourg / Freiburg";">>Federal forest";1;41;37
"1975";"Central Plain";"Fribourg / Freiburg";">>Cantonal forest";1;893;752
"1975";"Central Plain";"Fribourg / Freiburg";">>Municipality forest";161;5755;5698
"1975";"Central Plain";"Fribourg / Freiburg";">>Bourgeois forest";2;926;908
"1975";"Central Plain";"Fribourg / Freiburg";">>Other public forest";24;191;186
"1975";"Central Plain";"Solothurn";"Type of owners - total";1840;11808;11389
"1975";"Central Plain";"Solothurn";"Private forest";1771;1373;1373
"1975";"Central Plain";"Solothurn";"Public forest";69;10435;10016
"1975";"Central Plain";"Solothurn";">>Federal forest";0;0;0
"1975";"Central Plain";"Solothurn";">>Cantonal forest";1;726;641
"1975";"Central Plain";"Solothurn";">>Municipality forest";0;0;0
"1975";"Central Plain";"Solothurn";">>Bourgeois forest";68;9709;9375
"1975";"Central Plain";"Solothurn";">>Other public forest";0;0;0
"1975";"Central Plain";"Basel-Stadt";"Type of owners - total";0;0;0
"1975";"Central Plain";"Basel-Stadt";"Private forest";0;0;0
"1975";"Central Plain";"Basel-Stadt";"Public forest";0;0;0
"1975";"Central Plain";"Basel-Stadt";">>Federal forest";0;0;0
"1975";"Central Plain";"Basel-Stadt";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Basel-Stadt";">>Municipality forest";0;0;0
"1975";"Central Plain";"Basel-Stadt";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Basel-Stadt";">>Other public forest";0;0;0
"1975";"Central Plain";"Basel-Landschaft";"Type of owners - total";0;0;0
"1975";"Central Plain";"Basel-Landschaft";"Private forest";0;0;0
"1975";"Central Plain";"Basel-Landschaft";"Public forest";0;0;0
"1975";"Central Plain";"Basel-Landschaft";">>Federal forest";0;0;0
"1975";"Central Plain";"Basel-Landschaft";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Basel-Landschaft";">>Municipality forest";0;0;0
"1975";"Central Plain";"Basel-Landschaft";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Basel-Landschaft";">>Other public forest";0;0;0
"1975";"Central Plain";"Schaffhausen";"Type of owners - total";155;339;338
"1975";"Central Plain";"Schaffhausen";"Private forest";153;137;137
"1975";"Central Plain";"Schaffhausen";"Public forest";2;202;201
"1975";"Central Plain";"Schaffhausen";">>Federal forest";0;0;0
"1975";"Central Plain";"Schaffhausen";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Schaffhausen";">>Municipality forest";2;202;201
"1975";"Central Plain";"Schaffhausen";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Schaffhausen";">>Other public forest";0;0;0
"1975";"Central Plain";"Appenzell Ausserrhoden";"Type of owners - total";0;0;0
"1975";"Central Plain";"Appenzell Ausserrhoden";"Private forest";0;0;0
"1975";"Central Plain";"Appenzell Ausserrhoden";"Public forest";0;0;0
"1975";"Central Plain";"Appenzell Ausserrhoden";">>Federal forest";0;0;0
"1975";"Central Plain";"Appenzell Ausserrhoden";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Appenzell Ausserrhoden";">>Municipality forest";0;0;0
"1975";"Central Plain";"Appenzell Ausserrhoden";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Appenzell Ausserrhoden";">>Other public forest";0;0;0
"1975";"Central Plain";"Appenzell Innerrhoden";"Type of owners - total";0;0;0
"1975";"Central Plain";"Appenzell Innerrhoden";"Private forest";0;0;0
"1975";"Central Plain";"Appenzell Innerrhoden";"Public forest";0;0;0
"1975";"Central Plain";"Appenzell Innerrhoden";">>Federal forest";0;0;0
"1975";"Central Plain";"Appenzell Innerrhoden";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Appenzell Innerrhoden";">>Municipality forest";0;0;0
"1975";"Central Plain";"Appenzell Innerrhoden";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Appenzell Innerrhoden";">>Other public forest";0;0;0
"1975";"Central Plain";"St. Gallen";"Type of owners - total";5163;9971;9952
"1975";"Central Plain";"St. Gallen";"Private forest";5069;6128;6128
"1975";"Central Plain";"St. Gallen";"Public forest";94;3843;3824
"1975";"Central Plain";"St. Gallen";">>Federal forest";1;4;4
"1975";"Central Plain";"St. Gallen";">>Cantonal forest";1;487;487
"1975";"Central Plain";"St. Gallen";">>Municipality forest";17;118;118
"1975";"Central Plain";"St. Gallen";">>Bourgeois forest";26;2055;2046
"1975";"Central Plain";"St. Gallen";">>Other public forest";49;1179;1169
"1975";"Central Plain";"Graubünden / Grigioni / Grischun";"Type of owners - total";0;0;0
"1975";"Central Plain";"Graubünden / Grigioni / Grischun";"Private forest";0;0;0
"1975";"Central Plain";"Graubünden / Grigioni / Grischun";"Public forest";0;0;0
"1975";"Central Plain";"Graubünden / Grigioni / Grischun";">>Federal forest";0;0;0
"1975";"Central Plain";"Graubünden / Grigioni / Grischun";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Graubünden / Grigioni / Grischun";">>Municipality forest";0;0;0
"1975";"Central Plain";"Graubünden / Grigioni / Grischun";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Graubünden / Grigioni / Grischun";">>Other public forest";0;0;0
"1975";"Central Plain";"Aargau";"Type of owners - total";8662;33443;32667
"1975";"Central Plain";"Aargau";"Private forest";8481;5976;5976
"1975";"Central Plain";"Aargau";"Public forest";181;27467;26691
"1975";"Central Plain";"Aargau";">>Federal forest";1;88;78
"1975";"Central Plain";"Aargau";">>Cantonal forest";1;1792;1755
"1975";"Central Plain";"Aargau";">>Municipality forest";1;5;5
"1975";"Central Plain";"Aargau";">>Bourgeois forest";161;25140;24426
"1975";"Central Plain";"Aargau";">>Other public forest";17;442;427
"1975";"Central Plain";"Thurgau";"Type of owners - total";8882;19031;18855
"1975";"Central Plain";"Thurgau";"Private forest";8749;10480;10480
"1975";"Central Plain";"Thurgau";"Public forest";133;8551;8375
"1975";"Central Plain";"Thurgau";">>Federal forest";1;192;127
"1975";"Central Plain";"Thurgau";">>Cantonal forest";1;1371;1367
"1975";"Central Plain";"Thurgau";">>Municipality forest";3;48;48
"1975";"Central Plain";"Thurgau";">>Bourgeois forest";95;5940;5833
"1975";"Central Plain";"Thurgau";">>Other public forest";33;1000;1000
"1975";"Central Plain";"Ticino";"Type of owners - total";0;0;0
"1975";"Central Plain";"Ticino";"Private forest";0;0;0
"1975";"Central Plain";"Ticino";"Public forest";0;0;0
"1975";"Central Plain";"Ticino";">>Federal forest";0;0;0
"1975";"Central Plain";"Ticino";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Ticino";">>Municipality forest";0;0;0
"1975";"Central Plain";"Ticino";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Ticino";">>Other public forest";0;0;0
"1975";"Central Plain";"Vaud";"Type of owners - total";11989;31265;28563
"1975";"Central Plain";"Vaud";"Private forest";11742;8025;8025
"1975";"Central Plain";"Vaud";"Public forest";247;23240;20538
"1975";"Central Plain";"Vaud";">>Federal forest";1;1786;1131
"1975";"Central Plain";"Vaud";">>Cantonal forest";1;2094;1905
"1975";"Central Plain";"Vaud";">>Municipality forest";245;19360;17502
"1975";"Central Plain";"Vaud";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Vaud";">>Other public forest";0;0;0
"1975";"Central Plain";"Valais / Wallis";"Type of owners - total";0;0;0
"1975";"Central Plain";"Valais / Wallis";"Private forest";0;0;0
"1975";"Central Plain";"Valais / Wallis";"Public forest";0;0;0
"1975";"Central Plain";"Valais / Wallis";">>Federal forest";0;0;0
"1975";"Central Plain";"Valais / Wallis";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Valais / Wallis";">>Municipality forest";0;0;0
"1975";"Central Plain";"Valais / Wallis";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Valais / Wallis";">>Other public forest";0;0;0
"1975";"Central Plain";"Neuchâtel";"Type of owners - total";0;0;0
"1975";"Central Plain";"Neuchâtel";"Private forest";0;0;0
"1975";"Central Plain";"Neuchâtel";"Public forest";0;0;0
"1975";"Central Plain";"Neuchâtel";">>Federal forest";0;0;0
"1975";"Central Plain";"Neuchâtel";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Neuchâtel";">>Municipality forest";0;0;0
"1975";"Central Plain";"Neuchâtel";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Neuchâtel";">>Other public forest";0;0;0
"1975";"Central Plain";"Genève";"Type of owners - total";1636;2672;2526
"1975";"Central Plain";"Genève";"Private forest";1609;1465;1465
"1975";"Central Plain";"Genève";"Public forest";27;1207;1061
"1975";"Central Plain";"Genève";">>Federal forest";1;5;4
"1975";"Central Plain";"Genève";">>Cantonal forest";1;1076;1000
"1975";"Central Plain";"Genève";">>Municipality forest";24;113;57
"1975";"Central Plain";"Genève";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Genève";">>Other public forest";1;13;0
"1975";"Central Plain";"Jura";"Type of owners - total";0;0;0
"1975";"Central Plain";"Jura";"Private forest";0;0;0
"1975";"Central Plain";"Jura";"Public forest";0;0;0
"1975";"Central Plain";"Jura";">>Federal forest";0;0;0
"1975";"Central Plain";"Jura";">>Cantonal forest";0;0;0
"1975";"Central Plain";"Jura";">>Municipality forest";0;0;0
"1975";"Central Plain";"Jura";">>Bourgeois forest";0;0;0
"1975";"Central Plain";"Jura";">>Other public forest";0;0;0
"1975";"Prealps";"Switzerland";"Type of owners - total";49571;188643;178195
"1975";"Prealps";"Switzerland";"Private forest";48970;86128;86128
"1975";"Prealps";"Switzerland";"Public forest";601;102515;92067
"1975";"Prealps";"Switzerland";">>Federal forest";1;1739;1328
"1975";"Prealps";"Switzerland";">>Cantonal forest";12;11869;10140
"1975";"Prealps";"Switzerland";">>Municipality forest";173;19428;17924
"1975";"Prealps";"Switzerland";">>Bourgeois forest";125;29432;26413
"1975";"Prealps";"Switzerland";">>Other public forest";290;40047;36262
"1975";"Prealps";"Zürich";"Type of owners - total";778;2174;2163
"1975";"Prealps";"Zürich";"Private forest";769;1746;1746
"1975";"Prealps";"Zürich";"Public forest";9;428;417
"1975";"Prealps";"Zürich";">>Federal forest";0;0;0
"1975";"Prealps";"Zürich";">>Cantonal forest";0;0;0
"1975";"Prealps";"Zürich";">>Municipality forest";5;220;216
"1975";"Prealps";"Zürich";">>Bourgeois forest";0;0;0
"1975";"Prealps";"Zürich";">>Other public forest";4;208;201
"1975";"Prealps";"Bern / Berne";"Type of owners - total";13231;52244;49785
"1975";"Prealps";"Bern / Berne";"Private forest";13118;32553;32553
"1975";"Prealps";"Bern / Berne";"Public forest";113;19691;17232
"1975";"Prealps";"Bern / Berne";">>Federal forest";1;735;618
"1975";"Prealps";"Bern / Berne";">>Cantonal forest";1;3701;3193
"1975";"Prealps";"Bern / Berne";">>Municipality forest";38;3409;2883
"1975";"Prealps";"Bern / Berne";">>Bourgeois forest";35;7022;6352
"1975";"Prealps";"Bern / Berne";">>Other public forest";38;4824;4186
"1975";"Prealps";"Luzern";"Type of owners - total";4622;20253;19732
"1975";"Prealps";"Luzern";"Private forest";4546;15481;15481
"1975";"Prealps";"Luzern";"Public forest";76;4772;4251
"1975";"Prealps";"Luzern";">>Federal forest";1;317;307
"1975";"Prealps";"Luzern";">>Cantonal forest";1;1635;1206
"1975";"Prealps";"Luzern";">>Municipality forest";14;157;155
"1975";"Prealps";"Luzern";">>Bourgeois forest";13;130;130
"1975";"Prealps";"Luzern";">>Other public forest";47;2533;2453
"1975";"Prealps";"Uri";"Type of owners - total";0;0;0
"1975";"Prealps";"Uri";"Private forest";0;0;0
"1975";"Prealps";"Uri";"Public forest";0;0;0
"1975";"Prealps";"Uri";">>Federal forest";0;0;0
"1975";"Prealps";"Uri";">>Cantonal forest";0;0;0
"1975";"Prealps";"Uri";">>Municipality forest";0;0;0
"1975";"Prealps";"Uri";">>Bourgeois forest";0;0;0
"1975";"Prealps";"Uri";">>Other public forest";0;0;0
"1975";"Prealps";"Schwyz";"Type of owners - total";1997;18371;17510
"1975";"Prealps";"Schwyz";"Private forest";1923;3969;3969
"1975";"Prealps";"Schwyz";"Public forest";74;14402;13541
"1975";"Prealps";"Schwyz";">>Federal forest";0;0;0
"1975";"Prealps";"Schwyz";">>Cantonal forest";1;171;171
"1975";"Prealps";"Schwyz";">>Municipality forest";4;131;131
"1975";"Prealps";"Schwyz";">>Bourgeois forest";8;2516;2329
"1975";"Prealps";"Schwyz";">>Other public forest";61;11584;10910
"1975";"Prealps";"Obwalden";"Type of owners - total";1595;16475;14143
"1975";"Prealps";"Obwalden";"Private forest";1570;1275;1275
"1975";"Prealps";"Obwalden";"Public forest";25;15200;12868
"1975";"Prealps";"Obwalden";">>Federal forest";1;448;164
